id;the_geom;osm_id;name;ref;type;oneway;bridge;maxspeed
roads.98;MULTILINESTRING ((1.4829239 43.6293099, 1.4831302 43.6293829, 1.4832348 43.6293999));4648922;Route de Lavaur;D 112;primary;1;0;50
roads.99;MULTILINESTRING ((1.4277711 43.5844156, 1.4277256 43.5844355, 1.4276496 43.5844642, 1.4268924 43.5847137));4695541;Rue Lafage;;residential;1;0;50
roads.100;MULTILINESTRING ((1.4236994 43.5793591, 1.4237512 43.5794743, 1.4238964 43.5796717, 1.4239798 43.579785, 1.4244823 43.580397, 1.4249592 43.5809652, 1.4250054 43.5810165, 1.425065 43.5810913));4695543;Avenue de Muret;;secondary;1;0;50
roads.101;MULTILINESTRING ((1.425065 43.5810913, 1.4250016 43.5811171, 1.4249334 43.5811463, 1.4248992 43.5811557, 1.4243694 43.5813411, 1.4239018 43.5814885, 1.4238021 43.5815098, 1.4237516 43.5815177, 1.4234922 43.5815968, 1.4226062 43.5818688));4695544;Rue Fieux;;residential;1;0;50
roads.102;MULTILINESTRING ((1.4351548 43.5927284, 1.4350074 43.5927409, 1.4348512 43.5927818));4695552;Pont Saint-Michel;;primary;1;0;50
roads.103;MULTILINESTRING ((1.4754527 43.5725624, 1.4755288 43.5724371, 1.475559 43.5723725, 1.4755636 43.5723341, 1.4755579 43.5722938, 1.4755387 43.572239));4695568;Avenue de Lespinet;;tertiary;1;0;50
roads.104;MULTILINESTRING ((1.4757922 43.5722617, 1.4754527 43.5725624));4695569;Avenue de Lespinet;;tertiary;1;0;50
roads.105;MULTILINESTRING ((1.4282876 43.5852404, 1.4281303 43.5853397, 1.4279251 43.5854593));4695586;Boulevard Déodat de Séverac;;secondary;1;0;50
roads.106;MULTILINESTRING ((1.493359 43.5733325, 1.4932954 43.573288, 1.4932382 43.5732418, 1.4932193 43.5732163, 1.4932059 43.5731969, 1.4931786 43.5731573));4713970;Avenue Marcel Dassault;;tertiary;1;0;50
roads.107;MULTILINESTRING ((1.4965835 43.5780109, 1.4966356 43.5781507, 1.4966752 43.5782106, 1.4967239 43.5782701));4713971;Avenue Marcel Dassault;;tertiary;1;0;50
roads.108;MULTILINESTRING ((1.4965746 43.5782822, 1.4965805 43.5782167, 1.496587 43.5781421, 1.4965835 43.5780109));4713972;Avenue Marcel Dassault;;tertiary;1;0;50
roads.109;MULTILINESTRING ((1.4966573 43.5785413, 1.4965847 43.5785846, 1.4965349 43.5786231, 1.4964037 43.5787115));4713973;Avenue Marcel Dassault;;tertiary;1;0;50
roads.110;MULTILINESTRING ((1.4964037 43.5787115, 1.4964466 43.5786248, 1.4964605 43.5785968, 1.4964989 43.5785416, 1.4965236 43.5784932));4713974;Avenue Marcel Dassault;;tertiary;1;0;50
roads.111;MULTILINESTRING ((1.4967239 43.5782701, 1.4967855 43.578293, 1.4968319 43.5783303, 1.4968569 43.578377, 1.4968573 43.5784272, 1.496833 43.5784742, 1.4967873 43.5785118, 1.496726 43.5785352, 1.4966573 43.5785413));4713975;Avenue Marcel Dassault;;tertiary;0;0;50
roads.112;MULTILINESTRING ((1.4964037 43.5787115, 1.496356 43.5787687, 1.4960797 43.5791001, 1.4960244 43.5791664, 1.4957296 43.5795199, 1.4954851 43.5798131, 1.495338 43.5799896, 1.4951675 43.580194, 1.4950815 43.5802972, 1.4947453 43.5807004, 1.4946783 43.5807807, 1.494635 43.5808327, 1.4945624 43.5809122, 1.4945207 43.5809605));4713982;Avenue Marcel Dassault;;tertiary;0;0;50
roads.113;MULTILINESTRING ((1.4940811 43.5817413, 1.4938064 43.5824984, 1.49373 43.5826727, 1.4936781 43.5827715, 1.4935823 43.5829241, 1.4934266 43.583125, 1.4928125 43.5838296));4715028;Avenue Marcel Dassault;;tertiary;0;0;50
roads.114;MULTILINESTRING ((1.4949074 43.5765541, 1.4949649 43.5766493, 1.4950018 43.5766953, 1.4950334 43.5767196, 1.4950593 43.5767283, 1.4950858 43.576731, 1.4955915 43.5766155, 1.4957648 43.5765788, 1.4958018 43.5765819, 1.4958335 43.5765943, 1.4959743 43.5767646, 1.4960068 43.5767814, 1.4960581 43.5767891, 1.4962043 43.5767623, 1.496296 43.5767469, 1.4963585 43.5767371, 1.4963822 43.576733));4719322;;;path;0;0;0
roads.115;MULTILINESTRING ((1.494101 43.5814642, 1.4940346 43.5814209, 1.4939931 43.5813637, 1.4939817 43.5812995, 1.4939987 43.5812419, 1.4940454 43.5811867, 1.4941156 43.5811468, 1.4942074 43.5811264, 1.4943031 43.5811323));4719339;Avenue Marcel Dassault;;tertiary;0;0;50
roads.116;MULTILINESTRING ((1.4940811 43.5817413, 1.4940963 43.5816225, 1.4941017 43.5815557, 1.494101 43.5814642));4719354;Avenue Marcel Dassault;;tertiary;1;0;50
roads.117;MULTILINESTRING ((1.4942656 43.5814903, 1.4941911 43.5815655, 1.4941428 43.5816281, 1.4940811 43.5817413));4719355;Avenue Marcel Dassault;;tertiary;1;0;50
roads.118;MULTILINESTRING ((1.4939987 43.5812419, 1.4939397 43.5811654, 1.4937739 43.5809936));4719356;Rue Brindejonc des Moulinais;;residential;1;0;0
roads.119;MULTILINESTRING ((1.4937739 43.5809936, 1.4940079 43.5811093, 1.4940594 43.5811273, 1.4941156 43.5811468));4719357;Rue Brindejonc des Moulinais;;residential;1;0;0
roads.120;MULTILINESTRING ((1.4943031 43.5811323, 1.4943821 43.5810653, 1.4945207 43.5809605));4719358;Avenue Marcel Dassault;;tertiary;1;0;50
roads.121;MULTILINESTRING ((1.4945207 43.5809605, 1.4944916 43.581043, 1.4944704 43.5811038, 1.4944592 43.5811529, 1.4944465 43.5812089));4719359;Avenue Marcel Dassault;;tertiary;1;0;50
roads.122;MULTILINESTRING ((1.4927407 43.5840084, 1.4927781 43.5840573, 1.4927936 43.584112, 1.4927856 43.5841676, 1.4927548 43.584219, 1.4927042 43.5842613, 1.4926431 43.584289, 1.4925623 43.5843041, 1.4924646 43.5842965));4719599;;;tertiary;0;0;50
roads.123;MULTILINESTRING ((1.4928964 43.58432, 1.49281 43.5843071, 1.4927042 43.5842613));4719609;Rue Maurice Hurel;;residential;1;0;0
roads.124;MULTILINESTRING ((1.4927856 43.5841676, 1.4928579 43.5842597, 1.4928964 43.58432));4719610;Rue Maurice Hurel;;residential;1;0;0
roads.125;MULTILINESTRING ((1.4924646 43.5842965, 1.4924028 43.5843831, 1.4922574 43.5844985));4719611;Avenue Jean Gonord;;tertiary;1;0;50
roads.126;MULTILINESTRING ((1.4922574 43.5844985, 1.4923242 43.5843495, 1.4923495 43.5842424));4719612;Avenue Jean Gonord;;tertiary;1;0;50
roads.127;MULTILINESTRING ((1.4922916 43.5840838, 1.4921795 43.5839205));4719613;;;unclassified;1;0;0
roads.128;MULTILINESTRING ((1.4921795 43.5839205, 1.4923561 43.5839944));4719614;;;unclassified;1;0;0
roads.129;MULTILINESTRING ((1.4925866 43.5839403, 1.4926385 43.5839086, 1.4926947 43.5838938, 1.4928125 43.5838296));4719615;Avenue Marcel Dassault;;tertiary;1;0;50
roads.130;MULTILINESTRING ((1.4928125 43.5838296, 1.4927778 43.5839294, 1.4927407 43.5840084));4719616;Avenue Marcel Dassault;;tertiary;1;0;50
roads.131;MULTILINESTRING ((1.4922574 43.5844985, 1.4921167 43.5846779, 1.4919768 43.5848929, 1.4919244 43.5850065, 1.4918816 43.5851087, 1.4918289 43.585211, 1.4917273 43.5853605, 1.4914789 43.5856205, 1.4912341 43.5859084));4720657;Avenue Jean Gonord;;tertiary;0;0;50
roads.132;MULTILINESTRING ((1.4911652 43.5878637, 1.4911903 43.5880215, 1.4912021 43.5881336, 1.4912072 43.5881817, 1.4911953 43.5884232, 1.4911632 43.5885795, 1.4911482 43.5886286, 1.4911275 43.5886962, 1.4908831 43.5894945, 1.4907928 43.5897896, 1.4907276 43.5900028));4720672;Avenue Jean Gonord;;tertiary;0;0;50
roads.133;MULTILINESTRING ((1.4911634 43.5872979, 1.4912104 43.5873089, 1.4912535 43.5873264, 1.4912909 43.5873498, 1.4913358 43.5873978, 1.4913572 43.5874537, 1.4913544 43.5875058, 1.4913311 43.5875551, 1.4912891 43.5875975, 1.4912321 43.5876293));4720675;;;tertiary;0;0;50
roads.134;MULTILINESTRING ((1.4912321 43.5876293, 1.4911932 43.5877304, 1.4911652 43.5878637));4720677;Avenue Jean Gonord;;tertiary;1;0;50
roads.135;MULTILINESTRING ((1.4911652 43.5878637, 1.4911081 43.5877363, 1.491028 43.5876416));4720678;Avenue Jean Gonord;;tertiary;1;0;50
roads.136;MULTILINESTRING ((1.4909935 43.5873155, 1.4910136 43.587223, 1.4910205 43.5869477));4720679;Avenue Jean Gonord;;tertiary;1;0;50
roads.137;MULTILINESTRING ((1.4910205 43.5869477, 1.4911141 43.5872219, 1.4911634 43.5872979));4720680;Avenue Jean Gonord;;tertiary;1;0;50
roads.138;MULTILINESTRING ((1.4907388 43.5903443, 1.490779 43.5903776, 1.4908064 43.5904171, 1.4908191 43.5904603, 1.4908164 43.5905045, 1.4907985 43.5905467, 1.4907665 43.5905844, 1.4907224 43.5906149, 1.4906691 43.5906365, 1.49061 43.5906476, 1.4905494 43.5906477, 1.4904906 43.5906367, 1.490448 43.5906207, 1.4904106 43.5905989, 1.49038 43.5905721, 1.4903573 43.5905415, 1.4903434 43.5905082, 1.490339 43.5904736, 1.4903441 43.590439));4720689;Avenue Jean Gonord;;tertiary;0;0;50
roads.139;MULTILINESTRING ((1.4904904 43.5909088, 1.4904875 43.5906918, 1.4904906 43.5906367));4720704;Avenue Jean Gonord;;tertiary;1;0;50
roads.140;MULTILINESTRING ((1.49061 43.5906476, 1.490584 43.5907093, 1.4904904 43.5909088));4720705;Avenue Jean Gonord;;tertiary;1;0;50
roads.141;MULTILINESTRING ((1.4905292 43.5903045, 1.4905989 43.5902118, 1.4907276 43.5900028));4720707;Avenue Jean Gonord;;tertiary;1;0;50
roads.142;MULTILINESTRING ((1.4907276 43.5900028, 1.4906982 43.5902265, 1.4907388 43.5903443));4720708;Avenue Jean Gonord;;tertiary;1;0;50
roads.143;MULTILINESTRING ((1.4903441 43.590439, 1.49013 43.5903314, 1.4900346 43.5902967, 1.4894817 43.5900958, 1.4893907 43.5900977));4720709;Rue Firmin Boissin;;residential;1;0;0
roads.144;MULTILINESTRING ((1.4894501 43.5900051, 1.4895116 43.5900503, 1.4901646 43.5902859, 1.4904041 43.5903556));4720710;Rue Firmin Boissin;;residential;1;0;0
roads.145;MULTILINESTRING ((1.4910471 43.5938144, 1.4911523 43.593748, 1.4912107 43.5936909, 1.4912488 43.5936259, 1.4912518 43.5935755, 1.4912369 43.5934892, 1.4912169 43.5933758));4720770;Avenue Jean Gonord;;tertiary;1;0;50
roads.146;MULTILINESTRING ((1.4912169 43.5933758, 1.4912991 43.5934397));4720774;Avenue Jean Gonord;;tertiary;1;0;50
roads.147;MULTILINESTRING ((1.4914892 43.5935676, 1.4915215 43.593636, 1.4915235 43.5936582, 1.4915169 43.5937018, 1.4915097 43.5937215, 1.491474 43.5937776, 1.4914156 43.5938241));4720775;Avenue Jean Gonord;;tertiary;1;0;50
roads.148;MULTILINESTRING ((1.4904904 43.5909088, 1.4904132 43.5911965, 1.4903887 43.5913408, 1.4903756 43.5914696, 1.4903659 43.591571, 1.4903772 43.5916779, 1.4903863 43.591733, 1.4903974 43.5918006, 1.4903991 43.5918308));4720779;Avenue Jean Gonord;;tertiary;0;0;50
roads.149;MULTILINESTRING ((1.4793049 43.637469, 1.4796899 43.6375174, 1.4799859 43.6375374, 1.4806282 43.6375529));4739059;Autoroute du Pastel;A 68;motorway_link;1;0;50
roads.150;MULTILINESTRING ((1.4459963 43.6150672, 1.4450415 43.6139689, 1.4450181 43.6139424));4789857;Rue de Châteaudun;;residential;1;0;30
roads.151;MULTILINESTRING ((1.4921908 43.5935945, 1.4922071 43.5938551));4793549;;;cycleway;0;0;0
roads.152;MULTILINESTRING ((1.4922071 43.5938551, 1.4922095 43.5939187, 1.4921495 43.5942713, 1.4919018 43.5950821, 1.4912209 43.5973598, 1.4910222 43.5979355, 1.4908901 43.5982731, 1.4907708 43.5984824, 1.4907065 43.5985951, 1.490619 43.5988871, 1.4905507 43.5991584, 1.4905026 43.5992769, 1.4902659 43.5995485, 1.4900764 43.5997413, 1.4898575 43.5999247, 1.4896325 43.600088, 1.4894688 43.6001856, 1.488789 43.6006036, 1.4883904 43.6008587, 1.4879438 43.6011513, 1.4875389 43.6014295, 1.4872477 43.6016432, 1.4870831 43.601766, 1.4868954 43.60192, 1.486559 43.6021936, 1.4864084 43.6023515, 1.4863458 43.6024159, 1.486275 43.602481, 1.4861912 43.6025479, 1.4861164 43.6026204, 1.4859746 43.6027763, 1.485708 43.6030771, 1.4854893 43.603329, 1.485407 43.6034275, 1.485146 43.6037273, 1.4849805 43.6039142, 1.4848851 43.6040332, 1.4847402 43.604244, 1.4846473 43.6043958, 1.4844616 43.6046947, 1.4844246 43.6047832, 1.4844114 43.6048513, 1.4843979 43.604993, 1.4843779 43.6051298, 1.4843833 43.605269, 1.484396 43.6053655, 1.4843922 43.6054732, 1.4843358 43.605665, 1.484284 43.6058317, 1.4842178 43.6059785, 1.4841752 43.6060498, 1.4841157 43.6061479, 1.4840281 43.6062877, 1.4839323 43.6064343, 1.4838922 43.6065105, 1.4838784 43.6065479, 1.4838832 43.6065882, 1.4839113 43.6066243, 1.4839364 43.6066428, 1.4839666 43.6066638, 1.4839819 43.6066871, 1.4840016 43.6067448, 1.4840263 43.606779, 1.4840266 43.6068084, 1.4840153 43.6068664, 1.4840047 43.6069602));4793550;Piste Cyclable de la Vallée de l'Hers;;path;0;0;0
roads.153;MULTILINESTRING ((1.4240547 43.5763357, 1.4238952 43.5763951));5118546;Route d'Espagne;;unclassified;0;0;0
roads.154;MULTILINESTRING ((1.4456702 43.6004863, 1.445686 43.6005342, 1.4456874 43.600558, 1.4456856 43.6006361));5137045;Rue d'Alsace-Lorraine;;pedestrian;1;0;0
roads.155;MULTILINESTRING ((1.4433637 43.6105063, 1.4434563 43.6104437, 1.44364 43.6103262, 1.4439189 43.6101621, 1.4440631 43.610067, 1.4442179 43.6099511, 1.4442593 43.6099151, 1.4443246 43.6098582, 1.4444386 43.6097501, 1.4447214 43.6094844, 1.4448516 43.6093536, 1.4449362 43.6092686, 1.4453251 43.6088947, 1.4454315 43.608791, 1.4454766 43.6087501, 1.4455708 43.6086655));5137104;Boulevard de Strasbourg;;primary;1;0;50
roads.156;MULTILINESTRING ((1.4538798 43.6092876, 1.4538006 43.6092491, 1.4536416 43.6091818));5137140;Allées Jean Jaurès;;primary;1;0;50
roads.157;MULTILINESTRING ((1.4522048 43.6003514, 1.4519559 43.6004017, 1.4518537 43.6004211));5137157;Rue de Metz;;primary;1;0;50
roads.158;MULTILINESTRING ((1.4444334 43.5930223, 1.4444071 43.5931021, 1.4442163 43.5935829, 1.4440721 43.5939403));5148125;Place du Parlement;;tertiary;0;0;30
roads.159;MULTILINESTRING ((1.4356225 43.6033321, 1.4356366 43.6033508, 1.4356809 43.6034093, 1.4356917 43.6034248, 1.4358296 43.603622, 1.4358779 43.6036727));5149946;Place Saint-Pierre;;residential;0;0;30
roads.160;MULTILINESTRING ((1.434134 43.6012708, 1.4348648 43.6022822, 1.4354976 43.6031544));5149948;Pont Saint-Pierre;;tertiary;0;1;30
roads.161;MULTILINESTRING ((1.4359598 43.6037587, 1.436052 43.6038237, 1.4361307 43.6038644, 1.4362186 43.6038954, 1.4362771 43.6039096));5149956;Rue Pargaminières;;living_street;1;0;30
roads.162;MULTILINESTRING ((1.4438177 43.5999152, 1.4439013 43.5995956, 1.4439114 43.5995569, 1.4441211 43.5988649, 1.4441499 43.5987263));5150672;Rue des Filatiers;;pedestrian;1;0;0
roads.163;MULTILINESTRING ((1.4436114 43.6015447, 1.4435728 43.6017043, 1.4435639 43.6017842, 1.4435393 43.6020494, 1.4435317 43.6023132, 1.4435371 43.6024303, 1.4435239 43.6026664, 1.443494 43.6029352, 1.4434523 43.6031737, 1.4433097 43.6038001, 1.4432955 43.6038624));5150673;Rue Saint-Rome;;pedestrian;1;0;0
roads.164;MULTILINESTRING ((1.4455862 43.604909, 1.4457094 43.6049045, 1.4457761 43.6049021, 1.445811 43.6049008));5150674;Rue Lafayette;;pedestrian;1;0;0
roads.165;MULTILINESTRING ((1.4309549 43.6255134, 1.4309176 43.6256062, 1.430583 43.6264118, 1.4305532 43.6264837, 1.4304807 43.6266587, 1.4304344 43.6267304, 1.4304148 43.6267525, 1.4303855 43.6267734, 1.4303326 43.6267896, 1.4302765 43.6267998, 1.4299229 43.6268083, 1.4298451 43.6268138, 1.4297739 43.6268241, 1.4296957 43.6268402, 1.429624 43.626861, 1.4295428 43.6268994, 1.4294783 43.6269347, 1.4292766 43.6270894, 1.4291723 43.6271979, 1.4290728 43.6273189, 1.429006 43.6274106, 1.4288936 43.6275837, 1.4287642 43.6278772, 1.4286723 43.6281232, 1.4286203 43.6282094));5174278;Rue de Fenouillet;;tertiary;1;0;50
roads.166;MULTILINESTRING ((1.4292766 43.6270894, 1.42866 43.6269334, 1.4279123 43.6267584, 1.4277628 43.6267181, 1.4276406 43.6266567, 1.4275595 43.6265887, 1.4274276 43.6264081, 1.4273608 43.6263502, 1.4272168 43.6262747, 1.4269959 43.626216, 1.4266003 43.626117));5175746;Rue Émile Barrière;;residential;0;0;0
roads.167;MULTILINESTRING ((1.4961576 43.5589235, 1.496155 43.5589581, 1.4961378 43.5589904, 1.4961076 43.5590172, 1.4960717 43.5590346, 1.4960305 43.5590439, 1.4959873 43.5590445, 1.4959457 43.5590363, 1.4959024 43.5590159, 1.495871 43.5589861));5183329;;;secondary;0;0;0
roads.168;MULTILINESTRING ((1.4963018 43.5587048, 1.4961983 43.5588449));5183331;Allée Jean Griffon;;residential;0;0;0
roads.169;MULTILINESTRING ((1.4927216 43.5578762, 1.4928102 43.5579225, 1.4928974 43.5579614, 1.4932427 43.5580369));5183370;;D 916;secondary;1;0;0
roads.170;MULTILINESTRING ((1.4932427 43.5580369, 1.4936339 43.5580402));5183371;;D 916;secondary;0;0;70
roads.171;MULTILINESTRING ((1.4955512 43.5575396, 1.495783 43.5573597, 1.4959852 43.5571807, 1.4961077 43.5570649));5183373;;D 916;secondary;1;0;0
roads.172;MULTILINESTRING ((1.5009684 43.5490125, 1.5008359 43.5489401, 1.5004903 43.5487626));5183382;La Pyrénéenne;;tertiary;1;0;0
roads.173;MULTILINESTRING ((1.4978971 43.5506397, 1.4981506 43.5503404, 1.4985947 43.5497851, 1.4995959 43.5487219, 1.4997491 43.5485778, 1.4998229 43.5485389, 1.4999074 43.5485121));5183383;;;tertiary;1;0;0
roads.174;MULTILINESTRING ((1.4373557 43.5990259, 1.4372033 43.598998, 1.4366888 43.5989022, 1.4365363 43.5988741));5210221;Rue de la République;;tertiary;1;0;30
roads.175;MULTILINESTRING ((1.421437 43.5762722, 1.4215123 43.5762444, 1.4216214 43.5762092, 1.4226933 43.5759121, 1.4238976 43.575554, 1.4239881 43.5755467, 1.4241209 43.5755458));5210670;Rue d'Orbesson;;residential;1;0;30
roads.176;MULTILINESTRING ((1.4239844 43.5965529, 1.4239981 43.5965088, 1.4241816 43.59596, 1.4242492 43.5957755, 1.42438 43.5954034, 1.4246698 43.5945373, 1.4247401 43.5943403, 1.4248549 43.5940183, 1.4250515 43.5934671));7229690;Rue du Tchad;;residential;1;0;30
roads.177;MULTILINESTRING ((1.4239931 43.5930728, 1.423966 43.593126, 1.4235429 43.5946926));7230219;Rue de la Gravette;;residential;1;0;0
roads.178;MULTILINESTRING ((1.4415628 43.5992139, 1.4415894 43.5991492, 1.4416438 43.598988, 1.4416699 43.5989195, 1.4417525 43.5985351, 1.4417994 43.598376, 1.4418945 43.5981782, 1.4420984 43.5978258, 1.4421163 43.5977884));7813030;Rue des Couteliers;;residential;1;0;30
roads.179;MULTILINESTRING ((1.4405203 43.6046044, 1.4406829 43.6040299));7813457;Rue Joseph Lakanal;;living_street;0;0;30
roads.180;MULTILINESTRING ((1.4408639 43.6033738, 1.440057 43.6032807, 1.4400318 43.6032776, 1.4394486 43.6032064));7813665;Impasse Lakanal;;service;0;0;10
roads.181;MULTILINESTRING ((1.4386564 43.6021, 1.4386062 43.6024142, 1.4384974 43.6030943, 1.4383879 43.6037218, 1.438288 43.6038938, 1.438155 43.6041228));7814065;Rue Larrey;;residential;1;0;30
roads.182;MULTILINESTRING ((1.4438976 43.603932, 1.4437984 43.6039237, 1.4432955 43.6038624, 1.4430873 43.6038393));7814172;Place du Capitole;;pedestrian;1;0;0
roads.183;MULTILINESTRING ((1.4421824 43.6033738, 1.4420023 43.6034259, 1.4419527 43.6034497, 1.4419267 43.6034845, 1.4418829 43.6036092, 1.4418358 43.6037504, 1.4417854 43.6041754));7814244;Rue Mirepoix;;living_street;1;0;30
roads.184;MULTILINESTRING ((1.4417854 43.6041754, 1.4409087 43.6040634, 1.4406829 43.6040299));7814259;Rue des Jacobins;;living_street;1;0;30
roads.185;MULTILINESTRING ((1.4420221 43.6030926, 1.4420235 43.6030398, 1.4420229 43.6029678, 1.4420842 43.6025844, 1.4421582 43.6022435, 1.4421982 43.6020515, 1.4422141 43.6019753, 1.4422706 43.6015556, 1.4422791 43.601441));7814327;Rue Sainte-Ursule;;living_street;1;0;20
roads.186;MULTILINESTRING ((1.4406111 43.6012931, 1.4407917 43.6012861, 1.4409801 43.6012759, 1.4411889 43.6012809, 1.4413777 43.6013015, 1.4416408 43.6013385, 1.4418932 43.6013789));7814363;Rue Jacques Cujas;;living_street;1;0;20
roads.187;MULTILINESTRING ((1.4436114 43.6015447, 1.4440986 43.601477, 1.4444995 43.6014589, 1.44487 43.6014533, 1.4450077 43.601458));7814383;Rue Peyras;;pedestrian;1;0;0
roads.188;MULTILINESTRING ((1.4425311 43.6000951, 1.4425864 43.6000503, 1.4426251 43.6000338, 1.4426863 43.6000193, 1.4435922 43.5999475, 1.4437461 43.5999372, 1.4438177 43.5999152));7814467;Rue des Marchands;;pedestrian;1;0;0
roads.189;MULTILINESTRING ((1.4420975 43.5999903, 1.442075 43.6000332, 1.4420539 43.6000859, 1.4420454 43.6001171, 1.4420285 43.6001405, 1.4419948 43.6001631, 1.4416499 43.6002822, 1.4413976 43.6003365, 1.441143 43.6003684, 1.4408718 43.6003647));7814528;Rue de l'Écharpe;;living_street;1;0;20
roads.190;MULTILINESTRING ((1.4409661 43.6022589, 1.440995 43.602153, 1.4409923 43.6021144, 1.4408658 43.6018428, 1.4406554 43.6013851, 1.4406111 43.6012931, 1.4405923 43.601246, 1.4405902 43.6011778, 1.4405989 43.6010605, 1.4406089 43.600972, 1.4406227 43.6008956, 1.4406477 43.6007885, 1.440694 43.6006881, 1.4407673 43.600571, 1.4408718 43.6003647, 1.4408952 43.6002928, 1.4409591 43.6001394, 1.4410087 43.6000203, 1.4410869 43.5998952, 1.4411389 43.5998428, 1.4412074 43.5997737));7814670;Rue Peyrolières;;living_street;1;0;20
roads.191;MULTILINESTRING ((1.4469656 43.6045867, 1.4468571 43.6045064, 1.4464028 43.6041992));7814968;Rue Lapeyrouse;;living_street;1;0;6
roads.192;MULTILINESTRING ((1.4478611 43.6050348, 1.4479601 43.6051078, 1.4486785 43.6055846, 1.4487506 43.60562));7814983;Allées du Président Franklin Roosevelt;;residential;1;0;30
roads.193;MULTILINESTRING ((1.4486177 43.6058654, 1.4485413 43.6058168));7815002;Allées du Président Franklin Roosevelt;;primary;1;0;30
roads.194;MULTILINESTRING ((1.4474166 43.6052194, 1.4474031 43.6052869, 1.4473944 43.6053442, 1.4474129 43.6055103, 1.4474155 43.6056403, 1.4474241 43.6060634, 1.4474262 43.6062373, 1.4474266 43.6062751, 1.4474524 43.6066965, 1.4474786 43.6067529, 1.4475184 43.6067754));7815055;Rue d'Austerlitz;;residential;1;0;30
roads.195;MULTILINESTRING ((1.4464028 43.6041992, 1.4468342 43.6040512, 1.4473431 43.6038668));7815085;Rue Montardy;;living_street;1;0;30
roads.196;MULTILINESTRING ((1.4845063 43.5565983, 1.4845063 43.5564678, 1.4846262 43.5560972, 1.4847725 43.5555776, 1.4848433 43.5553427, 1.4849114 43.5551192, 1.4849153 43.5551135));8027531;;;service;0;0;0
